timestamp,epoch_ms,endpoint,scrape_ms,nixl_xfer_time_sum,nixl_xfer_time_count,nixl_bytes_sum,nixl_bytes_count,nixl_failed_transfers,nixl_failed_notifications,nixl_kv_expired,kv_cache_usage_pct,requests_running,requests_waiting,preemptions,ttft_sum,ttft_count,itl_sum,itl_count,e2e_sum,e2e_count,prefill_time_sum,prefill_time_count,decode_time_sum,decode_time_count,queue_time_sum,queue_time_count,prompt_tokens,generation_tokens,request_success,flops,cpu_seconds,rss_bytes
20:23:38,1775334218642,prefill,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.6977851390838623,28.0,0.0421581887640059,4.0,0.7392446994781494,28.0,0.5729083665646613,28.0,0.0421581887640059,28.0,0.0009177825413644314,28.0,81.0,32.0,0.0,0.0,75.5,1059233792.0
20:23:38,1775334218642,decode1,13.8,1.9864510000000015,535.0,204013568.0,535.0,0.0,0.0,0.0,0.0,0,0,0.0,107.08286499977112,4720.0,376.4843126540072,39985.0,482.83053970336914,4720.0,63.39816343225539,4720.0,376.4843126540072,4720.0,24.182932565920055,4720.0,17645.0,44705.0,0.0,0.0,123.95,1049595904.0
20:23:38,1775334218642,decode2,7.9,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.31,1060663296.0
20:23:40,1775334220686,prefill,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.9374368190765381,38.0,0.0421581887640059,4.0,0.9788963794708252,38.0,0.7748412294313312,38.0,0.0421581887640059,38.0,0.00125212874263525,38.0,111.0,42.0,0.0,0.0,75.53,1059233792.0
20:23:40,1775334220686,decode1,13.8,2.018312000000001,545.0,207618048.0,545.0,0.0,0.0,0.0,0.0,0,0,0.0,107.27563309669495,4730.0,377.24451539618894,40067.0,483.7829101085663,4730.0,63.50713622570038,4730.0,377.24451539618894,4730.0,24.231850248761475,4730.0,17675.0,44797.0,0.0,0.0,124.02000000000001,1049595904.0
20:23:40,1775334220686,decode2,7.9,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.32,1060663296.0
20:23:42,1775334222729,prefill,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.9862656593322754,40.0,0.0421581887640059,4.0,1.0277252197265625,40.0,0.8158065150491893,40.0,0.0421581887640059,40.0,0.0013209208846092224,40.0,117.0,44.0,0.0,0.0,75.53999999999999,1059233792.0
20:23:42,1775334222729,decode1,15.0,2.0247400000000013,547.0,208338944.0,547.0,0.0,0.0,0.0,0.0,0,0,0.0,107.31909203529358,4732.0,377.417534513399,40085.0,483.9992527961731,4732.0,63.53045471617952,4732.0,377.417534513399,4732.0,24.244438210036606,4732.0,17681.0,44817.0,0.0,0.0,124.05000000000001,1049595904.0
20:23:42,1775334222729,decode2,8.7,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.33,1060663296.0
20:23:44,1775334224775,prefill,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0349280834197998,42.0,0.0421581887640059,4.0,1.076387643814087,42.0,0.8566664163954556,42.0,0.0421581887640059,42.0,0.001389363780617714,42.0,123.0,46.0,0.0,0.0,75.57,1059233792.0
